Time	CFP	YFP	
Seconds	mV	mV	
			
1149	2894,67	3433,44
1150	2954,49	3406,58
1151	2963,64	3393,56
1152	2966,18	3392,54
1153	2978,90	3404,34
1154	2985,82	3400,88
1155	2976,87	3389,08
1156	2992,33	3391,93
1157	2976,05	3397,42
1158	2945,74	3410,24
1159	2942,07	3423,67
1160	2941,67	3440,97
1161	2980,73	3449,31
1162	2892,63	3440,56
1163	2921,93	3446,87
1164	2937,19	3445,85
1165	2909,72	3450,22
1166	2934,34	3449,51
1167	2921,52	3493,46
1168	2884,29	3494,48
1169	2826,30	3516,65
1170	2840,95	3546,97
1171	2794,56	3603,53
1172	2757,53	3599,46
1173	2767,20	3591,22
1174	2760,38	3581,15
1175	2813,49	3577,90
1176	2855,20	3565,08
1177	2835,46	3557,96
1178	2869,03	3540,46
1179	2885,92	3550,94
1180	2869,23	3551,85
1181	2896,29	3488,98
1182	2919,08	3462,74
1183	2888,97	3468,03
1184	2931,90	3455,00
1185	2949,40	3414,82
1186	2976,46	3407,80
1187	2971,98	3419,40
1188	2985,62	3420,21
1189	2966,90	3438,73
1190	2944,72	3427,13
1191	2964,86	3408,21
1192	2962,01	3405,77
1193	2975,04	3395,90
1194	3011,66	3402,92
1195	3010,64	3417,16
1196	2973,00	3422,04
1197	2954,69	3405,16
1198	2996,81	3413,29
1199	2957,64	3418,79
1200	2953,06	3411,06
1201	2974,02	3416,55
1202	2959,98	3436,49
1203	2953,26	3433,64
1204	2935,97	3470,26
1205	2905,04	3506,48
1206	2888,77	3496,92
1207	2881,04	3524,39
1208	2848,89	3542,90
1209	2839,33	3547,58
1210	2857,23	3562,43
1211	2823,25	3589,90
1212	2820,61	3620,01
1213	2816,33	3625,40
1214	2831,19	3624,90
1215	2867,00	3620,22
1216	2815,93	3591,12
1217	2803,11	3584,81
1218	2873,91	3552,46
1219	2909,11	3527,03
1220	2924,07	3518,89
1221	2942,07	3441,17
1222	2939,02	3436,29
1223	2996,20	3433,44
1224	3002,50	3441,78
1225	2979,51	3496,51
1226	2885,71	3581,15
1227	2766,89	3732,83
1228	2707,48	3800,48
1229	2637,90	3896,11
1230	2572,38	3983,80
1231	2470,65	4036,50
1232	2435,86	4086,76
1233	2411,65	4100,59
1234	2405,54	4125,82
1235	2361,80	4135,99
1236	2380,11	4125,21
1237	2456,00	4059,70
1238	2508,29	4020,02
1239	2521,52	4014,53
1240	2564,24	3981,57
1241	2581,13	3919,31
1242	2664,14	3818,39
1243	2614,70	3564,26
1244	2280,62	3465,58
1245	2213,07	3459,07
1246	2306,25	3389,08
1247	2375,33	3267,72
1248	2412,05	3214,71
1249	2485,30	3178,91
1250	2538,81	3132,72
1251	2530,27	3130,89
1252	2555,90	3120,31
1253	2585,00	3084,60
1254	2555,70	3072,29
1255	2562,21	3089,99
1256	2580,52	3084,70
1257	2579,50	3080,84
1258	2560,58	3096,71
1259	2546,75	3080,02
1260	2539,22	3140,04
1261	2527,31	3168,22
1262	2499,75	3177,07
1263	2471,06	3224,48
1264	2416,53	3222,85
1265	2469,23	3190,10
1266	2504,02	3192,13
1267	2528,84	3126,72
1268	2521,92	3092,23
1269	2535,96	3106,47
1270	2546,34	3087,75
1271	2580,93	3068,42
1272	2556,10	3057,44
1273	2565,46	3042,99
1274	2578,89	3029,36
1275	2603,51	3005,96
1276	2606,16	3018,58
1277	2636,68	3011,05
1278	2661,30	3011,05
1279	2611,85	3004,94
1280	2614,70	3007,59
1281	2630,47	3005,55
1282	2637,49	3032,41
1283	2638,30	3033,02
1284	2601,27	2998,84
1285	2618,16	3012,07
1286	2612,46	3037,50
1287	2589,27	3035,06
1288	2597,81	3037,29
1289	2581,33	3045,23
1290	2568,31	3024,68
1291	2581,33	3039,94
1292	2574,42	3075,34
1293	2567,09	3069,24
1294	2622,64	3066,19
1295	2567,30	3044,01
1296	2604,73	3056,83
1297	2609,41	3058,45
1298	2582,35	3092,64
1299	2574,21	3063,13
1300	2575,84	3075,55
1301	2582,56	3082,46
1302	2587,84	3100,98
1303	2539,83	3095,28
1304	2554,68	3092,43
1305	2517,04	3139,23
1306	2497,71	3131,70
1307	2518,06	3096,71
1308	2535,25	3092,23
1309	2530,27	3101,79
1310	2529,65	3107,49
1311	2569,94	3106,68
1312	2565,87	3103,22
1313	2557,53	3089,38
1314	2581,74	3082,87
1315	2587,74	3048,59
1316	2583,78	3027,94
1317	2592,73	3048,28
1318	2607,58	3022,24
1319	2615,92	3046,04
1320	2593,34	3047,87
1321	2615,52	3056,83
1322	2603,31	3069,03
1323	2579,30	3055,61
1324	2567,09	3041,16
1325	2592,93	3051,74
1326	2585,40	3054,59
1327	2596,39	3069,65
1328	2605,14	3080,94
1329	2600,05	3086,33
1330	2551,02	3086,13
1331	2548,58	3064,76
1332	2546,95	3088,57
1333	2582,96	3086,74
1334	2559,97	3073,10
1335	2605,75	3083,07
1336	2582,56	3100,16
1337	2557,53	3116,85
1338	2534,74	3121,53
1339	2564,24	3103,62
1340	2566,68	3084,91
1341	2605,34	3101,39
1342	2627,11	3048,89
1343	2580,72	3080,23
1344	2576,04	3083,07
1345	2573,60	3091,82
1346	2559,36	3089,38
1347	2553,87	3098,33
1348	2555,29	3141,87
1349	2574,62	3108,71
1350	2516,23	3124,17
1351	2512,97	3108,30
1352	2538,61	3139,43
1353	2513,58	3112,98
1354	2517,65	3086,94
1355	2539,42	3079,00
1356	2570,35	3049,20
1357	2566,89	3043,81
1358	2591,51	3063,54
1359	2609,41	3079,82
1360	2616,33	3084,91
1361	2604,12	3070,05
1362	2572,18	3061,10
1363	2595,37	3028,14
1364	2643,80	3019,59
1365	2615,11	3024,07
1366	2625,28	3034,04
1367	2616,13	3058,66
1368	2626,71	3018,98
1369	2622,23	3041,57
1370	2600,87	3035,87
1371	2607,38	3055,00
1372	2614,50	3054,39
1373	2571,77	3045,43
1374	2576,86	3066,19
1375	2567,70	3089,99
1376	2584,59	3095,89
1377	2590,19	3115,42
1378	2551,43	3130,28
1379	2532,50	3137,81
1380	2483,67	3117,46
1381	2509,92	3130,48
1382	2504,43	3147,16
1383	2534,94	3091,62
1384	2525,99	3136,38
1385	2505,85	3135,77
1386	2474,52	3144,52
1387	2465,56	3169,75
1388	2484,08	3174,63
1389	2462,10	3182,97
1390	2472,69	3162,12
1391	2420,60	3181,35
1392	2462,72	3135,16
1393	2470,45	3155,51
1394	2478,99	3147,16
1395	2470,85	3163,85
1396	2455,59	3172,60
1397	2471,46	3158,76
1398	2465,16	3155,10
1399	2442,78	3149,61
1400	2455,59	3118,48
1401	2514,60	3110,74
1402	2539,22	3130,89
1403	2534,33	3098,94
1404	2523,96	3107,29
1405	2548,58	3068,83
1406	2578,49	3057,23
1407	2550,81	3061,51
1408	2574,62	3046,45
1409	2589,07	3024,48
1410	2578,89	3023,87
1411	2581,03	3037,60
1412	2591,51	3067,81
1413	2597,81	3064,56
1414	2597,20	3052,96
1415	2572,79	3037,09
1416	2583,17	3039,33
1417	2573,70	3030,58
1418	2585,00	3042,99
1419	2610,63	3026,31
1420	2563,43	3052,15
1421	2541,46	3054,39
1422	2523,35	3077,38
1423	2536,17	3062,12
1424	2565,16	3058,96
1425	2571,16	3063,34
1426	2563,63	3038,72
1427	2524,77	3059,47
1428	2490,59	3096,10
1429	2493,64	3115,63
1430	2464,14	3155,71
1431	2430,57	3171,38
1432	2430,77	3173,21
1433	2422,84	3166,49
1434	2436,06	3184,40
1435	2422,63	3171,17
1436	2425,89	3164,46
1437	2430,36	3166,29
1438	2483,67	3194,16
1439	2435,04	3190,91
1440	2464,14	3201,90
1441	2503,20	3185,62
1442	2509,72	3209,02
1443	2495,47	3231,40
1444	2488,25	3198,44
1445	2541,25	3170,77
1446	2562,62	3161,81
1447	2580,11	3167,92
1448	2563,23	3167,71
1449	2602,90	3140,65
1450	2568,92	3134,55
1451	2606,36	3150,22
1452	2606,36	3144,42
1453	2605,75	3113,80
1454	2576,65	3079,00
1455	2567,09	3081,24
1456	2555,09	3065,37
1457	2554,48	3057,23
1458	2534,33	3055,61
1459	2531,49	3080,63
1460	2528,84	3092,23
1461	2541,05	3101,39
1462	2548,17	3106,27
1463	2487,54	3120,31
1464	2450,30	3153,88
1465	2467,80	3145,33
1466	2434,84	3169,55
1467	2410,22	3169,75
1468	2421,41	3164,05
1469	2423,85	3165,48
1470	2474,31	3160,59
1471	2455,39	3145,33
1472	2454,98	3152,66
