Time	CFP	YFP	
Seconds	mV	mV	
			
1149	3093,86	2998,84
1150	2946,14	3073,31
1151	2891,41	3062,32
1152	2900,16	3140,25
1153	3066,19	3050,52
1154	3121,12	3033,02
1155	3093,65	3062,32
1156	3128,04	3052,15
1157	2988,46	2978,49
1158	3113,29	3030,58
1159	3135,36	3048,49
1160	3048,08	3067,61
1161	3037,70	3135,36
1162	2969,54	2991,31
1163	2843,60	2989,28
1164	2891,00	3081,24
1165	3117,87	3165,17
1166	3216,14	3229,97
1167	3036,28	3109,52
1168	3109,93	3118,27
1169	3186,43	3131,70
1170	3168,12	3220,21
1171	3228,96	3179,31
1172	3119,09	3210,65
1173	3144,32	3342,90
1174	3239,94	3458,06
1175	3203,32	3416,55
1176	3187,86	3456,02
1177	3206,98	3447,48
1178	3301,59	3512,99
1179	3205,46	3542,70
1180	3193,96	3479,62
1181	3231,40	3607,60
1182	3229,97	3523,77
1183	3170,97	3501,60
1184	3230,79	3530,90
1185	3278,40	3535,98
1186	3180,13	3533,95
1187	3182,77	3707,91
1188	3297,52	3575,45
1189	3184,20	3522,55
1190	3230,18	3567,72
1191	3217,77	3570,16
1192	3083,68	3622,35
1193	3149,20	3653,18
1194	3107,69	3588,07
1195	3184,40	3573,42
1196	3176,06	3593,36
1197	3182,16	3685,32
1198	3096,50	3380,74
1199	3073,92	3704,45
1200	2991,52	3336,59
1201	2967,51	3117,87
1202	3053,78	3136,38
1203	2952,25	3184,81
1204	3006,98	3215,53
1205	3070,87	3216,75
1206	3076,36	3144,32
1207	3061,10	3143,71
1208	2888,97	3206,58
1209	2991,72	3119,49
1210	2936,58	3035,26
1211	3009,42	3096,30
1212	2945,53	3147,78
1213	2988,77	3047,37
1214	3083,07	3122,34
1215	3018,37	3094,26
1216	3070,26	3081,45
1217	3025,29	2984,39
1218	2991,52	3088,16
1219	3073,10	3089,79
1220	3073,61	3063,54
1221	3088,36	3072,09
1222	3128,85	3074,12
1223	2974,42	3072,70
1224	3132,52	2932,31
1225	3110,54	3020,61
1226	3120,00	3085,21
1227	2982,16	3061,10
1228	3067,20	3075,14
1229	3060,90	3049,10
1230	3126,41	2993,96
1231	3257,44	2980,94
1232	3069,34	3053,47
1233	2984,19	3068,22
1234	3042,58	3003,93
1235	3016,54	3013,29
1236	3118,68	3055,40
1237	3131,50	3149,20
1238	3048,28	3083,48
1239	2954,89	3095,08
1240	2962,22	2925,59
1241	3005,96	3002,91
1242	3017,76	2975,85
1243	3005,15	2998,03
1244	2986,02	3144,72
1245	3075,75	3107,69
1246	3004,33	2979,92
1247	3114,41	3073,51
1248	2975,85	3016,54
1249	3112,98	3041,77
1250	3032,82	2969,75
1251	3027,94	3118,68
1252	3278,81	3066,39
1253	3246,35	3035,16
1254	3141,06	2927,63
1255	3102,00	3075,75
1256	3076,77	2955,71
1257	2933,53	3018,37
1258	3061,71	3001,49
1259	3043,20	3080,02
1260	2973,51	2995,79
1261	3026,10	2920,10
1262	3199,86	3016,54
1263	3092,84	3056,42
1264	3016,95	3126,41
1265	3091,01	3028,75
1266	3081,24	3051,94
1267	3109,63	3113,29
1268	3045,23	3075,75
1269	3110,34	2947,36
1270	2982,97	2980,53
1271	2957,74	3016,13
1272	2956,93	3083,89
1273	3030,38	3070,26
1274	3150,83	3106,27
1275	3142,08	3029,36
1276	3092,84	2987,04
1277	3076,16	3044,82
1278	3111,76	3031,39
1279	3082,46	3081,85
1280	3049,50	3061,10
1281	3017,15	3012,68
1282	3040,35	3046,04
1283	2952,25	3091,21
1284	2981,55	3044,62
1285	2981,95	3147,78
1286	3146,76	3034,45
1287	3167,31	3058,96
1288	3146,55	3087,35
1289	3042,18	3052,96
1290	3061,30	2988,06
1291	3101,59	3040,96
1292	3079,00	3036,07
1293	3067,81	2985,41
1294	3036,07	3103,52
1295	3153,07	3032,21
1296	3025,49	3022,85
1297	2947,57	3052,55
1298	3051,54	3146,15
1299	3080,02	3000,67
1300	3015,52	3062,32
1301	2929,26	3059,27
1302	3064,56	3045,84
1303	3064,56	3054,18
1304	3146,96	3005,35
1305	3117,26	3029,56
1306	3079,21	3059,68
1307	2999,04	3050,52
1308	3019,59	3059,57
1309	3084,29	3128,65
1310	3014,30	3032,41
1311	3020,81	3029,77
1312	3075,55	3077,17
1313	3085,31	3047,67
1314	3034,85	3059,88
1315	3108,10	3078,39
1316	3117,46	3091,01
1317	3087,55	3036,07
1318	3071,68	3019,19
1319	3037,09	3025,70
1320	3091,42	3029,56
1321	3098,33	3138,31
1322	3214,10	3081,04
1323	3129,46	3083,07
1324	2908,50	3081,45
1325	2968,52	3109,52
1326	3033,02	3174,02
1327	3163,03	3178,70
1328	3104,44	3102,61
1329	3115,42	3061,91
1330	3111,76	3048,08
1331	2971,78	3122,34
1332	2930,07	3095,08
1333	2929,87	3116,24
1334	3074,12	3124,78
1335	3135,87	3102,00
1336	3039,53	3133,74
1337	3032,41	3092,23
1338	2993,96	3010,84
1339	3110,34	2979,31
1340	3081,85	3103,01
1341	3039,53	3144,93
1342	3045,84	3138,62
1343	3079,21	3137,40
1344	3139,43	3067,41
1345	3056,22	3016,13
1346	3020,00	3104,44
1347	3164,66	3150,83
1348	2995,99	3120,71
1349	3014,10	3089,79
1350	3086,13	3132,11
1351	3139,03	3161,00
1352	3083,07	3024,27
1353	3231,81	3017,76
1354	3079,41	3054,79
1355	2958,96	3048,08
1356	3041,57	3001,28
1357	3076,77	3050,11
1358	3101,59	3086,94
1359	3062,73	2996,40
1360	3125,39	3025,49
1361	3132,11	3114,20
1362	3173,11	3008,61
1363	3057,84	3000,06
1364	3104,64	3135,16
1365	3159,37	3002,50
1366	3120,92	3098,74
1367	3117,87	3110,74
1368	3077,17	3086,94
1369	3074,53	3025,09
1370	3161,41	3037,70
1371	3168,12	3066,39
1372	3042,99	3110,34
1373	3013,49	3045,84
1374	3020,61	3032,82
1375	2948,79	3097,72
1376	3001,28	3164,26
1377	3125,39	3031,60
1378	3116,24	3165,88
1379	3004,94	3167,31
1380	3159,17	3130,07
1381	3157,54	3206,58
1382	3007,08	3064,76
1383	2913,79	3020,81
1384	3256,42	3041,97
1385	3206,98	3060,29
1386	3079,00	3150,01
1387	3118,68	3023,46
1388	3159,78	2988,26
1389	3127,23	3145,33
1390	3079,41	3059,88
1391	2977,68	3013,90
1392	3072,49	3069,44
1393	3079,41	3093,86
1394	3052,96	3076,97
1395	3044,01	3047,06
1396	3165,78	3102,61
1397	3071,27	3044,62
1398	2967,71	3052,76
1399	2929,87	3116,85
1400	3184,20	3127,23
1401	3116,85	3037,91
1402	3054,18	3086,53
1403	3128,55	3138,01
1404	3194,16	3056,22
1405	3043,40	3041,16
1406	3080,02	3102,20
1407	3073,10	3056,22
1408	3122,34	2946,75
1409	3106,88	3053,57
1410	3025,70	3040,96
1411	3043,60	3101,79
1412	3037,91	3043,40
1413	3100,78	3128,04
1414	3025,70	3162,02
1415	3071,48	3065,17
1416	3211,87	3086,74
1417	3131,29	3157,54
1418	3114,20	3020,61
1419	2971,78	3106,68
1420	3025,90	3079,41
1421	3158,36	3088,57
1422	3059,07	3057,03
1423	2987,45	3110,54
1424	3213,39	3109,93
1425	3277,58	3054,18
1426	3115,22	3098,94
1427	3059,47	3170,97
1428	3108,10	3109,52
1429	3140,65	2982,77
1430	3188,06	3181,04
1431	3089,18	3195,18
1432	2987,45	3185,62
1433	3048,89	3106,07
1434	3037,09	3136,79
1435	2994,97	3108,71
1436	3009,83	3052,76
1437	3142,89	3088,57
1438	3134,35	3107,29
1439	3034,24	3086,94
1440	3112,37	3208,20
1441	3237,10	3247,47
1442	2976,26	3195,39
1443	3234,65	3272,70
1444	3199,05	3224,99
1445	3094,87	3003,32
1446	3105,05	3018,58
1447	3077,99	2995,18
1448	3052,35	3120,71
1449	3189,89	3242,18
1450	3166,29	3256,22
1451	3083,68	3155,71
1452	3068,63	3137,81
1453	3135,77	3178,70
1454	3168,53	3166,90
1455	3098,74	3151,44
1456	3215,12	3183,38
1457	3198,44	3218,58
1458	3178,70	3172,80
1459	3262,53	3144,52
1460	3116,24	3087,14
1461	3058,25	3146,76
1462	3248,90	3182,57
1463	3212,07	3203,32
1464	3096,20	3176,46
1465	3171,78	3241,16
1466	3160,59	3156,93
1467	3105,25	3190,71
1468	3017,76	3269,45
1469	2989,07	3129,46
1470	3144,72	3190,91
1471	3203,63	3266,50
1472	3296,10	3462,53
1473	3377,28	3566,71
1474	3453,78	3538,02
1475	3480,03	3631,81
1476	3490,00	3711,98
1477	3551,24	3776,27
1478	3617,16	3574,44
1479	3693,67	3629,17
1480	3509,74	3578,71
1481	3387,05	3272,50
1482	3028,75	3136,18
1483	3105,05	3094,06
1484	2892,43	3355,92
1485	2893,85	3668,74
1486	2738,00	3954,71
1487	2646,24	4335,39
1488	2798,23	4771,00
1489	2834,65	5074,57
1490	2738,41	4829,40
1491	2773,00	4339,25
1492	2826,10	4300,19
1493	2626,71	2465,36
1494	2339,82	2148,37
1495	2238,30	2077,15
1496	2136,16	2053,55
1497	2292,62	1927,00
1498	2240,74	1952,63
1499	2222,63	1988,44
1500	2248,06	2028,12
1501	2116,22	1951,01
1502	2157,52	1893,63
1503	2159,56	1905,23
1504	2221,82	1844,39
1505	2239,82	1586,10
1506	1791,08	1354,66
1507	2200,04	2095,26
1508	2308,08	1751,41
1509	1876,34	1330,24
1510	2004,31	1627,30
1511	2137,58	1618,14
1512	2123,24	1706,65
1513	2057,82	1916,01
1514	1967,49	1891,59
1515	1924,56	1813,06
1516	1956,70	1776,43
1517	1998,82	1667,38
1518	2025,58	1638,28
1519	2054,57	1623,02
1520	1998,21	1591,08
1521	1969,93	1584,98
1522	1988,44	1637,06
1523	1975,22	1519,05
1524	2059,66	1601,46
1525	1925,98	1540,21
1526	2009,40	1539,40
1527	1880,00	1544,69
1528	1981,53	1548,35
1529	2052,13	1493,62
1530	1921,10	1489,35
1531	2041,55	1534,31
1532	2046,33	1558,32
1533	1917,64	1556,29
1534	1817,33	1532,69
1535	1883,66	1645,20
1536	1924,76	1648,46
1537	2004,52	1556,90
